Div,Date,Time,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,B365H,B365D,B365A,match_id
E0,2018-04-22,,2017/18,Man City,Swansea,5.0,0.0,H,2.0,0.0,H,19.0,4.0,12.0,1.0,6.0,8.0,5.0,1.0,0.0,1.0,0.0,0.0,,,,1.14,9.0,23.0,EPL-08866
E0,2018-04-22,,2017/18,Stoke,Burnley,1.0,1.0,D,1.0,0.0,H,8.0,16.0,3.0,7.0,15.0,5.0,3.0,8.0,2.0,1.0,0.0,0.0,,,,2.29,3.29,3.5,EPL-08867
E0,2018-04-23,,2017/18,Everton,Newcastle,1.0,0.0,H,0.0,0.0,D,9.0,9.0,1.0,2.0,10.0,11.0,4.0,6.0,2.0,1.0,0.0,0.0,,,,2.29,3.39,3.39,EPL-08868
E0,2018-04-28,,2017/18,Burnley,Brighton,0.0,0.0,D,0.0,0.0,D,10.0,9.0,4.0,1.0,5.0,17.0,3.0,4.0,0.0,2.0,0.0,0.0,,,,2.25,3.2,3.7,EPL-08869
E0,2018-04-28,,2017/18,Crystal Palace,Leicester,5.0,0.0,H,2.0,0.0,H,15.0,6.0,9.0,1.0,11.0,9.0,8.0,2.0,1.0,1.0,0.0,1.0,,,,2.04,3.6,3.79,EPL-08870
E0,2018-04-28,,2017/18,Huddersfield,Everton,0.0,2.0,A,0.0,1.0,A,9.0,7.0,2.0,5.0,9.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,,,,2.62,3.1,3.1,EPL-08871
E0,2018-04-28,,2017/18,Liverpool,Stoke,0.0,0.0,D,0.0,0.0,D,20.0,5.0,2.0,1.0,7.0,14.0,9.0,2.0,1.0,2.0,0.0,0.0,,,,1.33,5.75,10.0,EPL-08872
E0,2018-04-28,,2017/18,Newcastle,West Brom,0.0,1.0,A,0.0,1.0,A,17.0,9.0,2.0,2.0,8.0,13.0,5.0,1.0,1.0,3.0,0.0,0.0,,,,1.85,3.6,4.75,EPL-08873
E0,2018-04-28,,2017/18,Southampton,Bournemouth,2.0,1.0,H,1.0,1.0,D,14.0,14.0,6.0,7.0,12.0,11.0,5.0,8.0,5.0,1.0,0.0,0.0,,,,1.72,4.0,5.0,EPL-08874
E0,2018-04-28,,2017/18,Swansea,Chelsea,0.0,1.0,A,0.0,1.0,A,10.0,11.0,3.0,3.0,13.0,9.0,1.0,2.0,1.0,1.0,0.0,0.0,,,,7.0,4.33,1.53,EPL-08875
E0,2018-04-29,,2017/18,Man United,Arsenal,2.0,1.0,H,1.0,0.0,H,17.0,8.0,3.0,3.0,12.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0,,,,1.44,4.75,8.0,EPL-08876
E0,2018-04-29,,2017/18,West Ham,Man City,1.0,4.0,A,1.0,2.0,A,4.0,19.0,1.0,7.0,5.0,11.0,0.0,7.0,0.0,1.0,0.0,0.0,,,,10.0,5.75,1.33,EPL-08877
E0,2018-04-30,,2017/18,Tottenham,Watford,2.0,0.0,H,1.0,0.0,H,13.0,13.0,3.0,5.0,11.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,,,,1.16,8.5,21.0,EPL-08878
E0,2018-05-04,,2017/18,Brighton,Man United,1.0,0.0,H,0.0,0.0,D,11.0,16.0,4.0,3.0,5.0,3.0,5.0,6.0,2.0,0.0,0.0,0.0,,,,4.75,3.6,1.85,EPL-08879
E0,2018-05-05,,2017/18,Bournemouth,Swansea,1.0,0.0,H,1.0,0.0,H,13.0,12.0,5.0,3.0,10.0,10.0,11.0,6.0,1.0,4.0,0.0,0.0,,,,2.1,3.6,3.7,EPL-08880
E0,2018-05-05,,2017/18,Everton,Southampton,1.0,1.0,D,0.0,0.0,D,9.0,11.0,3.0,5.0,14.0,12.0,3.0,4.0,2.0,4.0,0.0,1.0,,,,2.89,3.29,2.62,EPL-08881
E0,2018-05-05,,2017/18,Leicester,West Ham,0.0,2.0,A,0.0,1.0,A,13.0,13.0,2.0,3.0,8.0,9.0,8.0,3.0,1.0,2.0,0.0,0.0,,,,2.25,3.5,3.39,EPL-08882
E0,2018-05-05,,2017/18,Stoke,Crystal Palace,1.0,2.0,A,1.0,0.0,H,7.0,13.0,2.0,2.0,18.0,12.0,1.0,7.0,5.0,2.0,0.0,0.0,,,,2.7,3.39,2.79,EPL-08883
E0,2018-05-05,,2017/18,Watford,Newcastle,2.0,1.0,H,2.0,0.0,H,11.0,9.0,8.0,1.0,9.0,11.0,2.0,5.0,2.0,1.0,0.0,0.0,,,,2.37,3.39,3.2,EPL-08884
E0,2018-05-05,,2017/18,West Brom,Tottenham,1.0,0.0,H,0.0,0.0,D,9.0,18.0,1.0,5.0,13.0,12.0,5.0,9.0,4.0,1.0,0.0,0.0,,,,8.0,4.75,1.44,EPL-08885
E0,2018-05-06,,2017/18,Arsenal,Burnley,5.0,0.0,H,2.0,0.0,H,16.0,6.0,8.0,2.0,6.0,7.0,4.0,5.0,0.0,1.0,0.0,0.0,,,,1.57,4.2,6.5,EPL-08886
E0,2018-05-06,,2017/18,Chelsea,Liverpool,1.0,0.0,H,1.0,0.0,H,12.0,10.0,4.0,5.0,12.0,9.0,3.0,1.0,3.0,2.0,0.0,0.0,,,,2.25,3.6,3.29,EPL-08887
E0,2018-05-06,,2017/18,Man City,Huddersfield,0.0,0.0,D,0.0,0.0,D,15.0,5.0,2.0,3.0,9.0,4.0,10.0,1.0,0.0,3.0,0.0,0.0,,,,1.08,13.0,34.0,EPL-08888
E0,2018-05-08,,2017/18,Swansea,Southampton,0.0,1.0,A,0.0,0.0,D,11.0,13.0,3.0,8.0,7.0,15.0,7.0,6.0,2.0,1.0,0.0,0.0,,,,3.1,3.25,2.54,EPL-08889
E0,2018-05-09,,2017/18,Chelsea,Huddersfield,1.0,1.0,D,0.0,0.0,D,22.0,3.0,5.0,2.0,7.0,10.0,9.0,0.0,0.0,1.0,0.0,0.0,,,,1.16,8.5,19.0,EPL-08890
E0,2018-05-09,,2017/18,Leicester,Arsenal,3.0,1.0,H,1.0,0.0,H,19.0,14.0,10.0,7.0,7.0,12.0,6.0,6.0,2.0,2.0,0.0,1.0,,,,3.75,3.79,2.0,EPL-08891
E0,2018-05-09,,2017/18,Man City,Brighton,3.0,1.0,H,2.0,1.0,H,19.0,6.0,7.0,3.0,5.0,7.0,4.0,3.0,0.0,1.0,0.0,0.0,,,,1.12,10.0,27.0,EPL-08892
E0,2018-05-09,,2017/18,Tottenham,Newcastle,1.0,0.0,H,0.0,0.0,D,11.0,14.0,7.0,3.0,10.0,8.0,6.0,4.0,2.0,3.0,0.0,0.0,,,,1.18,8.5,17.0,EPL-08893
E0,2018-05-10,,2017/18,West Ham,Man United,0.0,0.0,D,0.0,0.0,D,9.0,16.0,2.0,6.0,12.0,12.0,1.0,6.0,1.0,1.0,0.0,0.0,,,,4.75,3.79,1.8,EPL-08894
E0,2018-05-13,,2017/18,Burnley,Bournemouth,1.0,2.0,A,1.0,0.0,H,12.0,16.0,4.0,5.0,14.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,,,,2.14,3.5,3.6,EPL-08895
E0,2018-05-13,,2017/18,Crystal Palace,West Brom,2.0,0.0,H,0.0,0.0,D,11.0,7.0,5.0,1.0,10.0,11.0,4.0,2.0,2.0,3.0,0.0,0.0,,,,1.8,3.79,4.75,EPL-08896
E0,2018-05-13,,2017/18,Huddersfield,Arsenal,0.0,1.0,A,0.0,1.0,A,18.0,9.0,3.0,4.0,11.0,7.0,7.0,4.0,1.0,0.0,0.0,0.0,,,,6.0,4.33,1.6,EPL-08897
E0,2018-05-13,,2017/18,Liverpool,Brighton,4.0,0.0,H,2.0,0.0,H,22.0,2.0,11.0,1.0,3.0,6.0,7.0,3.0,0.0,0.0,0.0,0.0,,,,1.19,8.0,15.0,EPL-08898
E0,2018-05-13,,2017/18,Man United,Watford,1.0,0.0,H,1.0,0.0,H,7.0,7.0,1.0,3.0,6.0,11.0,6.0,5.0,4.0,0.0,0.0,0.0,,,,1.39,5.25,8.5,EPL-08899
E0,2018-05-13,,2017/18,Newcastle,Chelsea,3.0,0.0,H,1.0,0.0,H,16.0,6.0,6.0,2.0,11.0,10.0,4.0,2.0,0.0,1.0,0.0,0.0,,,,6.5,4.2,1.6,EPL-08900
E0,2018-05-13,,2017/18,Southampton,Man City,0.0,1.0,A,0.0,0.0,D,8.0,13.0,3.0,2.0,8.0,10.0,1.0,12.0,3.0,1.0,0.0,0.0,,,,9.0,5.0,1.39,EPL-08901
E0,2018-05-13,,2017/18,Swansea,Stoke,1.0,2.0,A,1.0,2.0,A,26.0,8.0,11.0,5.0,12.0,9.0,6.0,0.0,1.0,2.0,0.0,0.0,,,,1.9,3.79,4.2,EPL-08902
E0,2018-05-13,,2017/18,Tottenham,Leicester,5.0,4.0,H,1.0,2.0,A,14.0,16.0,6.0,9.0,9.0,13.0,4.0,4.0,1.0,2.0,0.0,0.0,,,,1.33,6.0,9.0,EPL-08903
E0,2018-05-13,,2017/18,West Ham,Everton,3.0,1.0,H,1.0,0.0,H,15.0,14.0,4.0,7.0,10.0,13.0,6.0,6.0,0.0,1.0,0.0,0.0,,,,2.45,3.5,3.0,EPL-08904
E0,2018-08-10,,2018/19,Man United,Leicester,2.0,1.0,H,1.0,0.0,H,8.0,13.0,6.0,4.0,11.0,8.0,2.0,5.0,2.0,1.0,0.0,0.0,,,,1.57,3.9,7.5,EPL-08905
E0,2018-08-11,,2018/19,Bournemouth,Cardiff,2.0,0.0,H,1.0,0.0,H,12.0,10.0,4.0,1.0,11.0,9.0,7.0,4.0,1.0,1.0,0.0,0.0,,,,1.9,3.6,4.5,EPL-08906
E0,2018-08-11,,2018/19,Fulham,Crystal Palace,0.0,2.0,A,0.0,1.0,A,15.0,10.0,6.0,9.0,9.0,11.0,5.0,5.0,1.0,2.0,0.0,0.0,,,,2.5,3.4,3.0,EPL-08907
E0,2018-08-11,,2018/19,Huddersfield,Chelsea,0.0,3.0,A,0.0,2.0,A,6.0,13.0,1.0,4.0,9.0,8.0,2.0,5.0,2.0,1.0,0.0,0.0,,,,6.5,4.0,1.61,EPL-08908
E0,2018-08-11,,2018/19,Newcastle,Tottenham,1.0,2.0,A,1.0,2.0,A,15.0,15.0,2.0,5.0,11.0,12.0,3.0,5.0,2.0,2.0,0.0,0.0,,,,3.9,3.5,2.04,EPL-08909
E0,2018-08-11,,2018/19,Watford,Brighton,2.0,0.0,H,1.0,0.0,H,19.0,6.0,5.0,0.0,10.0,16.0,8.0,2.0,2.0,2.0,0.0,0.0,,,,2.37,3.2,3.4,EPL-08910
E0,2018-08-11,,2018/19,Wolves,Everton,2.0,2.0,D,1.0,1.0,D,11.0,6.0,4.0,5.0,8.0,7.0,3.0,6.0,0.0,1.0,0.0,1.0,,,,2.37,3.3,3.3,EPL-08911
E0,2018-08-12,,2018/19,Arsenal,Man City,0.0,2.0,A,0.0,1.0,A,9.0,17.0,3.0,8.0,11.0,14.0,2.0,9.0,2.0,2.0,0.0,0.0,,,,4.0,3.8,1.95,EPL-08912
E0,2018-08-12,,2018/19,Liverpool,West Ham,4.0,0.0,H,2.0,0.0,H,18.0,5.0,8.0,2.0,14.0,9.0,5.0,4.0,1.0,2.0,0.0,0.0,,,,1.25,6.5,14.0,EPL-08913
E0,2018-08-12,,2018/19,Southampton,Burnley,0.0,0.0,D,0.0,0.0,D,18.0,16.0,3.0,6.0,10.0,9.0,8.0,5.0,0.0,1.0,0.0,0.0,,,,1.85,3.5,5.0,EPL-08914
E0,2018-08-18,,2018/19,Cardiff,Newcastle,0.0,0.0,D,0.0,0.0,D,12.0,12.0,1.0,6.0,14.0,16.0,5.0,5.0,2.0,2.0,0.0,1.0,,,,3.25,3.1,2.54,EPL-08915
E0,2018-08-18,,2018/19,Chelsea,Arsenal,3.0,2.0,H,2.0,2.0,D,24.0,15.0,11.0,6.0,12.0,9.0,5.0,1.0,0.0,2.0,0.0,0.0,,,,1.8,4.0,4.5,EPL-08916
E0,2018-08-18,,2018/19,Everton,Southampton,2.0,1.0,H,2.0,0.0,H,13.0,15.0,7.0,4.0,8.0,20.0,2.0,5.0,0.0,5.0,0.0,0.0,,,,1.9,3.5,4.75,EPL-08917
E0,2018-08-18,,2018/19,Leicester,Wolves,2.0,0.0,H,2.0,0.0,H,6.0,11.0,2.0,3.0,10.0,8.0,1.0,9.0,2.0,1.0,1.0,0.0,,,,2.04,3.5,3.9,EPL-08918
E0,2018-08-18,,2018/19,Tottenham,Fulham,3.0,1.0,H,1.0,0.0,H,25.0,10.0,11.0,3.0,9.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,,,,1.28,6.0,12.0,EPL-08919
E0,2018-08-18,,2018/19,West Ham,Bournemouth,1.0,2.0,A,1.0,0.0,H,11.0,12.0,5.0,5.0,14.0,10.0,6.0,4.0,6.0,2.0,0.0,0.0,,,,2.1,3.6,3.7,EPL-08920
E0,2018-08-19,,2018/19,Brighton,Man United,3.0,2.0,H,3.0,1.0,H,6.0,9.0,3.0,3.0,16.0,13.0,3.0,5.0,1.0,1.0,0.0,0.0,,,,5.5,3.6,1.75,EPL-08921
E0,2018-08-19,,2018/19,Burnley,Watford,1.0,3.0,A,1.0,1.0,D,8.0,9.0,3.0,6.0,8.0,19.0,5.0,2.0,1.0,2.0,0.0,0.0,,,,2.45,3.1,3.4,EPL-08922
E0,2018-08-19,,2018/19,Man City,Huddersfield,6.0,1.0,H,3.0,1.0,H,32.0,5.0,14.0,1.0,9.0,4.0,10.0,3.0,0.0,2.0,0.0,0.0,,,,1.1,13.0,26.0,EPL-08923
E0,2018-08-20,,2018/19,Crystal Palace,Liverpool,0.0,2.0,A,0.0,1.0,A,8.0,16.0,2.0,6.0,6.0,13.0,6.0,7.0,1.0,1.0,1.0,0.0,,,,7.0,5.0,1.44,EPL-08924
E0,2018-08-25,,2018/19,Arsenal,West Ham,3.0,1.0,H,1.0,1.0,D,17.0,13.0,10.0,5.0,16.0,13.0,10.0,2.0,1.0,3.0,0.0,0.0,,,,1.36,5.5,9.0,EPL-08925
E0,2018-08-25,,2018/19,Bournemouth,Everton,2.0,2.0,D,0.0,0.0,D,17.0,11.0,5.0,3.0,12.0,10.0,6.0,2.0,0.0,3.0,1.0,1.0,,,,2.62,3.6,2.75,EPL-08926
E0,2018-08-25,,2018/19,Huddersfield,Cardiff,0.0,0.0,D,0.0,0.0,D,5.0,14.0,1.0,4.0,8.0,10.0,7.0,7.0,0.0,1.0,1.0,0.0,,,,2.37,3.0,3.7,EPL-08927
E0,2018-08-25,,2018/19,Liverpool,Brighton,1.0,0.0,H,1.0,0.0,H,22.0,6.0,8.0,2.0,8.0,14.0,8.0,5.0,1.0,1.0,0.0,0.0,,,,1.16,8.5,19.0,EPL-08928
E0,2018-08-25,,2018/19,Southampton,Leicester,1.0,2.0,A,0.0,0.0,D,11.0,8.0,5.0,5.0,13.0,11.0,10.0,3.0,1.0,1.0,1.0,0.0,,,,2.45,3.2,3.25,EPL-08929
E0,2018-08-25,,2018/19,Wolves,Man City,1.0,1.0,D,0.0,0.0,D,11.0,18.0,2.0,6.0,13.0,8.0,5.0,9.0,1.0,2.0,0.0,0.0,,,,11.0,6.5,1.28,EPL-08930
E0,2018-08-26,,2018/19,Fulham,Burnley,4.0,2.0,H,3.0,2.0,H,25.0,12.0,12.0,2.0,11.0,8.0,6.0,4.0,2.0,1.0,0.0,0.0,,,,2.0,3.4,4.33,EPL-08931
E0,2018-08-26,,2018/19,Newcastle,Chelsea,1.0,2.0,A,0.0,0.0,D,6.0,15.0,2.0,3.0,16.0,8.0,4.0,5.0,3.0,1.0,0.0,0.0,,,,5.75,4.0,1.66,EPL-08932
E0,2018-08-26,,2018/19,Watford,Crystal Palace,2.0,1.0,H,0.0,0.0,D,13.0,9.0,5.0,3.0,14.0,11.0,6.0,3.0,4.0,2.0,0.0,0.0,,,,2.6,3.25,3.0,EPL-08933
E0,2018-08-27,,2018/19,Man United,Tottenham,0.0,3.0,A,0.0,0.0,D,23.0,9.0,5.0,5.0,11.0,16.0,5.0,2.0,2.0,4.0,0.0,0.0,,,,2.62,3.3,2.9,EPL-08934
E0,2018-09-01,,2018/19,Brighton,Fulham,2.0,2.0,D,0.0,1.0,A,15.0,10.0,5.0,5.0,12.0,14.0,7.0,1.0,3.0,3.0,0.0,0.0,,,,2.3,3.4,3.4,EPL-08935
E0,2018-09-01,,2018/19,Chelsea,Bournemouth,2.0,0.0,H,0.0,0.0,D,24.0,8.0,6.0,1.0,10.0,7.0,7.0,6.0,2.0,2.0,0.0,0.0,,,,1.3,6.0,11.0,EPL-08936
E0,2018-09-01,,2018/19,Crystal Palace,Southampton,0.0,2.0,A,0.0,0.0,D,20.0,19.0,6.0,6.0,11.0,12.0,7.0,4.0,1.0,1.0,0.0,0.0,,,,2.0,3.5,4.2,EPL-08937
E0,2018-09-01,,2018/19,Everton,Huddersfield,1.0,1.0,D,1.0,1.0,D,11.0,9.0,1.0,6.0,13.0,14.0,4.0,3.0,3.0,3.0,0.0,0.0,,,,1.53,4.2,7.5,EPL-08938
E0,2018-09-01,,2018/19,Leicester,Liverpool,1.0,2.0,A,0.0,2.0,A,12.0,10.0,5.0,4.0,9.0,12.0,4.0,4.0,3.0,2.0,0.0,0.0,,,,7.5,5.0,1.44,EPL-08939
E0,2018-09-01,,2018/19,Man City,Newcastle,2.0,1.0,H,1.0,1.0,D,24.0,3.0,8.0,2.0,5.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,1.11,11.0,26.0,EPL-08940
E0,2018-09-01,,2018/19,West Ham,Wolves,0.0,1.0,A,0.0,0.0,D,13.0,15.0,3.0,6.0,10.0,11.0,4.0,4.0,2.0,1.0,0.0,0.0,,,,2.6,3.4,2.87,EPL-08941
E0,2018-09-02,,2018/19,Burnley,Man United,0.0,2.0,A,0.0,2.0,A,9.0,21.0,2.0,9.0,7.0,13.0,2.0,5.0,2.0,3.0,0.0,1.0,,,,6.0,3.75,1.7,EPL-08942
E0,2018-09-02,,2018/19,Cardiff,Arsenal,2.0,3.0,A,1.0,1.0,D,14.0,17.0,3.0,11.0,12.0,14.0,3.0,9.0,3.0,4.0,0.0,0.0,,,,6.5,4.33,1.57,EPL-08943
E0,2018-09-02,,2018/19,Watford,Tottenham,2.0,1.0,H,0.0,0.0,D,7.0,11.0,3.0,2.0,9.0,8.0,3.0,10.0,2.0,1.0,0.0,0.0,,,,5.5,4.2,1.64,EPL-08944
E0,2018-09-15,,2018/19,Bournemouth,Leicester,4.0,2.0,H,3.0,0.0,H,10.0,14.0,5.0,8.0,13.0,15.0,4.0,6.0,3.0,2.0,0.0,1.0,,,,2.45,3.5,3.0,EPL-08945
E0,2018-09-15,,2018/19,Chelsea,Cardiff,4.0,1.0,H,2.0,1.0,H,18.0,6.0,7.0,2.0,8.0,10.0,5.0,4.0,0.0,0.0,0.0,0.0,,,,1.18,8.0,19.0,EPL-08946
E0,2018-09-15,,2018/19,Huddersfield,Crystal Palace,0.0,1.0,A,0.0,1.0,A,15.0,7.0,2.0,2.0,11.0,17.0,5.0,3.0,1.0,2.0,0.0,0.0,,,,3.3,3.1,2.5,EPL-08947
E0,2018-09-15,,2018/19,Man City,Fulham,3.0,0.0,H,2.0,0.0,H,28.0,9.0,9.0,3.0,7.0,7.0,10.0,4.0,0.0,0.0,0.0,0.0,,,,1.12,10.0,26.0,EPL-08948
E0,2018-09-15,,2018/19,Newcastle,Arsenal,1.0,2.0,A,0.0,0.0,D,4.0,12.0,2.0,2.0,13.0,11.0,10.0,4.0,0.0,0.0,0.0,0.0,,,,4.2,3.8,1.9,EPL-08949
E0,2018-09-15,,2018/19,Tottenham,Liverpool,1.0,2.0,A,0.0,1.0,A,11.0,17.0,3.0,10.0,17.0,16.0,5.0,4.0,0.0,0.0,0.0,0.0,,,,3.0,3.6,2.4,EPL-08950
E0,2018-09-15,,2018/19,Watford,Man United,1.0,2.0,A,0.0,2.0,A,14.0,9.0,5.0,6.0,9.0,11.0,6.0,8.0,2.0,1.0,0.0,1.0,,,,4.33,3.6,1.95,EPL-08951
E0,2018-09-16,,2018/19,Everton,West Ham,1.0,3.0,A,1.0,2.0,A,16.0,9.0,4.0,4.0,15.0,12.0,4.0,2.0,2.0,5.0,0.0,0.0,,,,2.0,3.75,3.9,EPL-08952
E0,2018-09-16,,2018/19,Wolves,Burnley,1.0,0.0,H,0.0,0.0,D,30.0,7.0,7.0,2.0,10.0,9.0,8.0,2.0,2.0,4.0,0.0,0.0,,,,1.75,3.6,5.75,EPL-08953
E0,2018-09-17,,2018/19,Southampton,Brighton,2.0,2.0,D,1.0,0.0,H,14.0,12.0,5.0,4.0,10.0,13.0,1.0,4.0,2.0,3.0,0.0,0.0,,,,2.1,3.4,3.9,EPL-08954
E0,2018-09-22,,2018/19,Brighton,Tottenham,1.0,2.0,A,0.0,1.0,A,8.0,16.0,4.0,7.0,15.0,9.0,5.0,7.0,2.0,1.0,0.0,0.0,,,,5.0,4.0,1.75,EPL-08955
E0,2018-09-22,,2018/19,Burnley,Bournemouth,4.0,0.0,H,2.0,0.0,H,12.0,19.0,5.0,5.0,17.0,6.0,3.0,8.0,2.0,0.0,0.0,0.0,,,,3.0,3.4,2.5,EPL-08956
E0,2018-09-22,,2018/19,Cardiff,Man City,0.0,5.0,A,0.0,3.0,A,2.0,21.0,2.0,10.0,6.0,4.0,1.0,9.0,1.0,1.0,0.0,0.0,,,,23.0,8.0,1.16,EPL-08957
E0,2018-09-22,,2018/19,Crystal Palace,Newcastle,0.0,0.0,D,0.0,0.0,D,16.0,6.0,4.0,3.0,8.0,11.0,9.0,5.0,1.0,1.0,0.0,0.0,,,,2.14,3.4,3.75,EPL-08958
E0,2018-09-22,,2018/19,Fulham,Watford,1.0,1.0,D,0.0,1.0,A,15.0,11.0,3.0,6.0,11.0,9.0,8.0,8.0,2.0,1.0,0.0,0.0,,,,2.54,3.5,2.9,EPL-08959
E0,2018-09-22,,2018/19,Leicester,Huddersfield,3.0,1.0,H,1.0,1.0,D,18.0,9.0,8.0,2.0,10.0,16.0,3.0,1.0,2.0,1.0,0.0,0.0,,,,1.61,4.0,6.5,EPL-08960
E0,2018-09-22,,2018/19,Liverpool,Southampton,3.0,0.0,H,3.0,0.0,H,12.0,7.0,4.0,1.0,7.0,10.0,5.0,4.0,0.0,2.0,0.0,0.0,,,,1.2,7.5,17.0,EPL-08961
E0,2018-09-22,,2018/19,Man United,Wolves,1.0,1.0,D,1.0,0.0,H,15.0,11.0,6.0,8.0,5.0,17.0,5.0,4.0,1.0,1.0,0.0,0.0,,,,1.57,4.33,6.5,EPL-08962
E0,2018-09-23,,2018/19,Arsenal,Everton,2.0,0.0,H,0.0,0.0,D,9.0,9.0,5.0,6.0,17.0,12.0,5.0,9.0,2.0,1.0,0.0,0.0,,,,1.44,5.0,7.5,EPL-08963
E0,2018-09-23,,2018/19,West Ham,Chelsea,0.0,0.0,D,0.0,0.0,D,6.0,17.0,1.0,6.0,11.0,9.0,1.0,8.0,2.0,1.0,0.0,0.0,,,,6.0,4.5,1.57,EPL-08964
E0,2018-09-29,,2018/19,Arsenal,Watford,2.0,0.0,H,0.0,0.0,D,9.0,13.0,2.0,4.0,11.0,17.0,6.0,6.0,2.0,2.0,0.0,0.0,,,,1.44,5.1,7.0,EPL-08965
E0,2018-09-29,,2018/19,Chelsea,Liverpool,1.0,1.0,D,1.0,0.0,H,10.0,13.0,4.0,6.0,7.0,9.0,4.0,4.0,0.0,2.0,0.0,0.0,,,,2.8,3.6,2.54,EPL-08966
E0,2018-09-29,,2018/19,Everton,Fulham,3.0,0.0,H,0.0,0.0,D,19.0,6.0,6.0,0.0,13.0,13.0,12.0,1.0,0.0,3.0,0.0,0.0,,,,1.75,4.2,4.75,EPL-08967
E0,2018-09-29,,2018/19,Huddersfield,Tottenham,0.0,2.0,A,0.0,2.0,A,9.0,10.0,5.0,6.0,17.0,16.0,3.0,0.0,2.0,2.0,0.0,0.0,,,,8.5,4.5,1.44,EPL-08968
E0,2018-09-29,,2018/19,Man City,Brighton,2.0,0.0,H,1.0,0.0,H,28.0,4.0,8.0,1.0,4.0,10.0,10.0,3.0,0.0,3.0,0.0,0.0,,,,1.1,12.0,34.0,EPL-08969
E0,2018-09-29,,2018/19,Newcastle,Leicester,0.0,2.0,A,0.0,1.0,A,6.0,12.0,1.0,5.0,11.0,5.0,5.0,9.0,0.0,0.0,0.0,0.0,,,,2.6,3.3,3.0,EPL-08970
E0,2018-09-29,,2018/19,West Ham,Man United,3.0,1.0,H,2.0,0.0,H,8.0,9.0,3.0,4.0,12.0,12.0,4.0,9.0,0.0,1.0,0.0,0.0,,,,4.5,3.8,1.85,EPL-08971
E0,2018-09-29,,2018/19,Wolves,Southampton,2.0,0.0,H,0.0,0.0,D,14.0,17.0,6.0,6.0,11.0,7.0,8.0,6.0,3.0,1.0,0.0,0.0,,,,1.8,3.6,5.25,EPL-08972
E0,2018-09-30,,2018/19,Cardiff,Burnley,1.0,2.0,A,0.0,0.0,D,19.0,3.0,5.0,2.0,11.0,15.0,10.0,2.0,1.0,3.0,0.0,0.0,,,,2.62,3.0,3.2,EPL-08973
E0,2018-10-01,,2018/19,Bournemouth,Crystal Palace,2.0,1.0,H,1.0,0.0,H,11.0,10.0,5.0,2.0,9.0,12.0,3.0,3.0,3.0,4.0,0.0,0.0,,,,2.25,3.5,3.4,EPL-08974
E0,2018-10-05,,2018/19,Brighton,West Ham,1.0,0.0,H,1.0,0.0,H,9.0,17.0,4.0,4.0,12.0,8.0,2.0,9.0,3.0,2.0,0.0,0.0,,,,2.7,3.3,2.87,EPL-08975
E0,2018-10-06,,2018/19,Burnley,Huddersfield,1.0,1.0,D,1.0,0.0,H,6.0,19.0,3.0,2.0,8.0,11.0,1.0,10.0,2.0,2.0,0.0,0.0,,,,2.14,3.1,4.2,EPL-08976
E0,2018-10-06,,2018/19,Crystal Palace,Wolves,0.0,1.0,A,0.0,0.0,D,11.0,7.0,4.0,2.0,11.0,13.0,6.0,3.0,3.0,4.0,0.0,0.0,,,,3.0,3.2,2.62,EPL-08977
E0,2018-10-06,,2018/19,Leicester,Everton,1.0,2.0,A,1.0,1.0,D,8.0,17.0,2.0,8.0,10.0,11.0,2.0,10.0,2.0,1.0,1.0,0.0,,,,2.2,3.4,3.6,EPL-08978
E0,2018-10-06,,2018/19,Man United,Newcastle,3.0,2.0,H,0.0,2.0,A,18.0,13.0,10.0,8.0,16.0,8.0,10.0,6.0,2.0,2.0,0.0,0.0,,,,1.44,4.5,9.0,EPL-08979
E0,2018-10-06,,2018/19,Tottenham,Cardiff,1.0,0.0,H,1.0,0.0,H,19.0,8.0,7.0,6.0,7.0,11.0,6.0,2.0,2.0,1.0,0.0,1.0,,,,1.22,7.0,15.0,EPL-08980
E0,2018-10-06,,2018/19,Watford,Bournemouth,0.0,4.0,A,0.0,3.0,A,14.0,10.0,2.0,7.0,11.0,9.0,10.0,7.0,3.0,1.0,1.0,0.0,,,,2.14,3.6,3.5,EPL-08981
E0,2018-10-07,,2018/19,Fulham,Arsenal,1.0,5.0,A,1.0,1.0,D,21.0,9.0,4.0,7.0,11.0,12.0,4.0,2.0,2.0,0.0,0.0,0.0,,,,5.25,4.33,1.66,EPL-08982
E0,2018-10-07,,2018/19,Liverpool,Man City,0.0,0.0,D,0.0,0.0,D,7.0,6.0,2.0,2.0,10.0,10.0,2.0,6.0,1.0,3.0,0.0,0.0,,,,2.54,3.6,2.8,EPL-08983
